name,rent,area,x,y,rent/area
汽轮小区,3410 ,68.2 ,121.4094153,31.00748306,50
钻石公寓,11825 ,125.8 ,121.3885378,31.19810893,94
正文花园（二期）,10076 ,130.9 ,121.4847961,31.30927689,77
鹤明小区,2365 ,48.3 ,121.4114355,31.00919211,49
蒙特利名都城,16133 ,158.2 ,121.4704354,31.25717065,102
万科城,4304 ,91.6 ,121.3843279,31.02656106,47
圣和圣广场（公寓）,10615 ,93.9 ,121.476331,31.24889816,113
华夏金桂苑（公寓）,7563 ,142.7 ,121.6707532,31.20089458,53
红旗四街坊,3031 ,64.5 ,121.3937063,31.01546316,47
康乐花园（闵行）,2200 ,44.0 ,121.3964626,31.00854829,50
川沙新川路190弄,3337 ,58.5 ,121.7007691,31.19706213,57
乔港路31号,3630 ,66.0 ,121.7013886,31.19828315,55
远东君悦庭,19800 ,250.6 ,121.5360713,31.30112404,79
南新一村（下南路161弄）,4950 ,66.9 ,121.5404413,31.16927886,74
好家园,7517 ,75.9 ,121.4423329,31.32731632,99
龙漕路200弄,8030 ,93.4 ,121.4380785,31.17027842,86
大华朗香花园,7667 ,109.5 ,121.3763076,31.32141554,70
光复西路南林家港小区,4730 ,48.3 ,121.4120653,31.23264966,98
康乐花园（浦东）,7150 ,87.2 ,121.5142253,31.20506266,82
新村路350弄,4422 ,50.3 ,121.427935,31.26728978,88
金辉兰湖美域,5812 ,126.3 ,121.347865,31.41301848,46
曲阳路769号,5610 ,61.0 ,121.4861725,31.2899768,92
桃浦六村绿春苑,4268 ,60.1 ,121.3508577,31.28884226,71
临汾路597号,4620 ,53.1 ,121.4510097,31.31271352,87
德州路456号,3300 ,42.9 ,121.4766653,31.16804235,77
工农四村星源绿苑,4767 ,67.1 ,121.5367106,31.32433207,71
圣骊家园,9900 ,123.8 ,121.4272914,31.16274336,80
安亭瑞仕华庭（别墅）,9250 ,243.4 ,121.1876763,31.27793091,38
三墩花苑,1980 ,99.0 ,121.7495729,30.99507422,20
岭南路100弄,4620 ,55.0 ,121.4512175,31.30938391,84
金榜人家,5610 ,114.5 ,121.4139134,31.01888012,49
曹杨君悦苑,13750 ,147.8 ,121.4080206,31.24152976,93
东绣苑,4131 ,82.6 ,121.6876943,31.17878406,50
嘉宝梦之湾（公寓）,3777 ,99.4 ,121.2205844,31.38512091,38
南洋瑞都剑桥府邸（公寓）,5253 ,111.8 ,121.4051186,31.02299533,47
尼德兰花园（二期）,5445 ,87.8 ,121.5783812,31.3375575,62
永兴小区,4400 ,61.1 ,121.3465299,31.17996262,72
新弘国际城（公寓）,4228 ,88.1 ,121.32037,31.07538247,48
公元新村北区,3300 ,50.8 ,121.5711224,31.12648992,65
共建小区,4400 ,62.9 ,121.3267228,31.22334961,70
岭南苑（凌兆路127弄）,6637 ,90.9 ,121.4879826,31.14426913,73
龙珠公寓,9203 ,119.5 ,121.5453527,31.25225701,77
光大花园,11550 ,142.6 ,121.3708533,31.18802996,81
海晖公寓,7036 ,69.0 ,121.4639341,31.19934005,102
正阳世纪星城（英伦风情）,3190 ,113.9 ,121.4718181,30.91244837,28
凯歌公寓,9048 ,59.5 ,121.4376856,31.19547319,152
沪太路807弄,3080 ,35.0 ,121.4390972,31.26902783,88
建唐大楼,4400 ,47.3 ,121.4934409,31.25434374,93
河滨城市花园,5657 ,87.0 ,121.6526186,31.26559029,65
富强街80号,6050 ,68.0 ,121.3492454,31.15274453,89
长寿路535号,6050 ,50.0 ,121.4303328,31.23961456,121
桃浦五村杜鹃苑,4125 ,52.2 ,121.3470982,31.28659739,79
溧阳华府（公寓）,15767 ,143.3 ,121.4847296,31.2654515,110
迎园新村六坊,1980 ,43.0 ,121.2594782,31.3857451,46
中房公寓,5005 ,83.4 ,121.3057159,31.24546137,60
桃园新村（航头）（公寓）,3960 ,92.1 ,121.2424192,31.39108968,43
中环国际公寓（二期）,6380 ,93.8 ,121.4229004,31.33425312,68
凌兆新村（上浦路165弄）,4913 ,65.5 ,121.4865211,31.14834077,75
满香苑,7150 ,127.7 ,121.4952495,31.0726311,56
爱德佳苑（三期）,5243 ,83.2 ,121.3104423,31.23357526,63
三林世博家园（新浦路199弄）,5500 ,74.3 ,121.5304764,31.16325134,74
紫薇和苑,10065 ,165.0 ,121.5729114,31.33918169,61
泗塘三村,3960 ,50.1 ,121.4520962,31.33573333,79
金水湾（公寓）,5346 ,99.0 ,121.2597358,31.17278989,54
万里真欣园,9753 ,128.3 ,121.3998991,31.26984594,76
正阳领郡,5775 ,222.1 ,121.4729962,30.90992044,26
国定路600弄,4600 ,50.0 ,121.5006328,31.30667085,92
民主花园,5500 ,66.3 ,121.4438045,31.31979788,83
香樟苑（普陀）,4510 ,60.1 ,121.3726165,31.26234855,75
清河路393号,1870 ,45.6 ,121.2322235,31.37983452,41
天居玲珑湾（别墅）,4950 ,154.7 ,121.2041036,31.40430576,32
富林苑（三期）,5308 ,79.2 ,121.3609442,31.12229085,67
文化新村（惠南）,2750 ,80.9 ,121.7477578,31.05344783,34
新浦江城（江桦路600弄）,6325 ,100.4 ,121.4869251,31.10525169,63
友谊路20号,3960 ,66.0 ,121.4866009,31.40973665,60
新桥首府,3300 ,53.2 ,121.3098163,31.06480619,62
翠景苑（公寓）,9763 ,162.7 ,121.3042045,31.17525008,60
延长西路780弄,3630 ,40.8 ,121.4212992,31.26199721,89
盈中西路135弄,2750 ,76.4 ,121.1007725,31.15267799,36
合生城邦一街坊,8580 ,171.6 ,121.407471,31.02039676,50
昆山路227号,19800 ,155.9 ,121.4816988,31.25135586,127
信利苑,5170 ,70.8 ,121.3439054,31.17375287,73
惠南小城,2198 ,99.9 ,121.796618,31.05497391,22
锦绣逸庭（别墅）,11275 ,216.8 ,121.2565199,31.17268966,52
红春一公寓,4200 ,45.2 ,121.382068,31.19224447,93
恒泰家园,3850 ,55.8 ,121.4232515,31.33304491,69
上院,5500 ,171.9 ,121.4471411,30.94175332,32
航新路260弄,5555 ,77.2 ,121.3459982,31.16838687,72
嘉宝新园,7700 ,120.3 ,121.3072224,31.29874584,64
市光三村,3071 ,42.1 ,121.5368198,31.32098345,73
天馨花园（公寓）,5498 ,79.7 ,121.4234985,31.36428568,69
臻品嘉园（公寓）,6050 ,126.0 ,121.2563552,31.33138082,48
梅陇五村,4807 ,61.6 ,121.4182244,31.13661542,78
陆丰苑小区,6160 ,59.2 ,121.4709101,31.26067721,104
新泾八村,6013 ,67.6 ,121.3586431,31.2189268,89
江临天下,15000 ,159.6 ,121.5071204,31.22821323,94
英雄新村,2750 ,80.9 ,121.7555543,31.04157851,34
真南路822弄510支弄,11000 ,146.7 ,121.3799584,31.27887524,75
金汇花园三街坊先锋公寓,5775 ,67.2 ,121.3653412,31.18213712,86
文苑小区（虹口）,4111 ,50.1 ,121.4619125,31.30036048,82
春申五村,4000 ,62.5 ,121.3913833,31.10552526,64
昌鑫花园（别墅）,10633 ,393.8 ,121.1987927,31.02585263,27
桃园小区（嘉定）,2127 ,43.4 ,121.2404411,31.39004988,49
祥和公寓（徐汇）,10175 ,94.2 ,121.455968,31.20280096,108
西民旺苑,2640 ,97.8 ,121.4368642,30.92081254,27
梅园教师公寓,4670 ,58.4 ,121.4147649,31.14089107,80
绿地观邸,3007 ,91.1 ,121.4453965,30.91813474,33
金地格林世界（圣莫尼卡）,6875 ,109.1 ,121.3151203,31.30844675,63
正阳世纪星城（丽骏湾）,2750 ,98.2 ,121.4742908,30.91198846,28
沁春路1122弄,5115 ,79.9 ,121.372781,31.09767757,64
大上海国际花园（十四区）,9130 ,120.1 ,121.3726583,31.16265115,76
嘉城香馥湾,6160 ,84.4 ,121.3445574,31.26577989,73
金地格林世界（布鲁斯郡）,9350 ,161.2 ,121.3104172,31.30502803,58
虞泽苑,4774 ,64.5 ,121.5501486,31.17791387,74
金纬苑,6408 ,95.6 ,121.5847543,31.34485116,67
黄浦新苑（公寓）,15551 ,123.4 ,121.4791486,31.21244186,126
翔和雅苑,4950 ,90.0 ,121.2933465,31.31367218,55
中兴路1385弄,3630 ,30.0 ,121.4560778,31.25510457,121
中海万锦城（一期）,11183 ,97.2 ,121.4554006,31.2519956,115
恒大华城长清苑,7370 ,94.5 ,121.4843261,31.16291296,78
沪太路631弄,4400 ,44.0 ,121.4435874,31.26269249,100
文轩佳苑,9739 ,81.2 ,121.5134878,31.30582683,120
河畔家苑,4862 ,101.3 ,121.2381225,31.17210871,48
安亭瑞仕华庭（公寓）,6325 ,158.1 ,121.1876796,31.27793931,40
金桥一方,7700 ,110.0 ,121.5984385,31.27489347,70
枫林路14弄,6875 ,68.8 ,121.4488571,31.20208904,100
山语原墅,11831 ,262.9 ,121.2469813,31.12091709,45
湖畔天下（公寓）,6380 ,111.9 ,121.3017283,31.31188275,57
莘沥路188弄,5720 ,78.4 ,121.3685102,31.11357079,73
东方听潮豪园,4107 ,114.1 ,121.736017,31.04034166,36
潍坊路270弄,4151 ,41.1 ,121.514003,31.22519962,101
凤马塘路205弄,3630 ,77.2 ,121.2246873,31.18314764,47
静安新城（一区）,5359 ,67.0 ,121.377681,31.16317729,80
阳光前景,13622 ,116.4 ,121.420413,31.21710774,117
嘉泰花园公寓,9900 ,128.6 ,121.3673524,31.24889174,77
东大街118弄,4620 ,110.0 ,121.2527681,31.39142251,42
武夷路207弄,3300 ,28.0 ,121.4223242,31.21538646,118
南桥路307号,4400 ,74.6 ,121.701823,31.19348942,59
历城路25号,4950 ,49.0 ,121.4881951,31.17725088,101
隆昌路468弄,5500 ,59.1 ,121.540941,31.27561229,93
上隽嘉苑（公寓）,4818 ,83.1 ,121.3122006,31.31728963,58
瑞康苑,4877 ,70.7 ,121.5048761,31.12710021,69
东体育会路401弄,4950 ,53.8 ,121.4804937,31.27964356,92
呼玛四村,4422 ,64.1 ,121.4405574,31.3461899,69
嘉苑别墅,16500 ,343.8 ,121.2861666,31.37790192,48
徐汇新城（公寓）,7150 ,99.3 ,121.4470106,31.13418534,72
布鲁斯小镇（公寓）,2895 ,103.4 ,121.7584689,31.03683403,28
沿海丽水馨庭（别墅）,10694 ,209.7 ,121.3261126,31.07729508,51
颛建路5弄,2750 ,45.1 ,121.3951508,31.07207532,61
柳营路629弄,4950 ,51.0 ,121.453756,31.2672745,97
绿洲香格丽花园（公寓）,4345 ,108.6 ,121.2770135,31.42195431,40
陆家角馨苑,4565 ,117.1 ,121.174959,31.24276072,39
虹康花苑（一期）,8250 ,94.8 ,121.3591622,31.21186125,87
东亚启航公馆,3117 ,77.9 ,121.7468736,31.15255461,40
景泰大楼,14190 ,144.8 ,121.4967722,31.25887165,98
英伦风尚（公寓）,7394 ,112.0 ,121.5818274,31.1162941,66
同润加州（公寓）,6429 ,116.9 ,121.3457581,31.09400783,55
万业梦立方,4500 ,95.7 ,121.2515193,31.12813959,47
华龙公寓（曙光新村）,3520 ,92.6 ,121.4744229,30.91932836,38
打虎山路118弄,9350 ,97.4 ,121.5031428,31.27559163,96
世茂海滨馨苑,2310 ,135.9 ,121.5594046,30.86410768,17
思致公寓,8800 ,139.7 ,121.4847357,31.39239395,63
莘南花苑二村,4906 ,75.5 ,121.3937035,31.11144482,65
中恒公寓,9350 ,90.8 ,121.4931323,31.22135843,103
凌兆新村（凌兆路530弄）,5308 ,64.7 ,121.4969079,31.14599418,82
宝城大楼,9350 ,81.3 ,121.439554,31.21891199,115
国煌田林亲家,13200 ,146.7 ,121.4208911,31.17469159,90
路劲翡丽湾（公寓）,6050 ,102.5 ,121.315067,31.3179976,59
合兴小区,7150 ,63.8 ,121.4510178,31.25588316,112
浦江坤庭—璞御,10028 ,159.2 ,121.4867443,31.09465643,63
天和湖滨家园（公寓）,5596 ,130.1 ,121.7475132,31.183472,43
沙田大厦（公寓）,14850 ,121.7 ,121.4297769,31.23933996,122
两河流域,10966 ,223.8 ,121.5792737,31.04663488,49
荣景苑（A区）,4620 ,112.7 ,121.221113,31.00704837,41
静安新城（十二区）,6087 ,75.1 ,121.3776821,31.16317784,81
怡田小区,2750 ,74.3 ,121.1153593,31.15974394,37
君邑地中海（别墅）,14300 ,204.3 ,121.3784454,31.30952403,70
甬申金地城,3080 ,88.0 ,121.7622481,31.05854552,35
现代华庭（公寓）,6600 ,137.5 ,121.1829912,31.19489171,48
千汇苑四村,2420 ,63.7 ,121.7615248,31.11948989,38
季景铭郡,5683 ,84.8 ,121.3156705,31.28647826,67
天汇广场,4377 ,52.1 ,121.3979302,31.25822312,84
川杨新苑（四期）,5830 ,87.0 ,121.6292379,31.18955443,67
川杨新苑（六期）,5720 ,85.4 ,121.6292371,31.18954926,67
上海花园（公寓）,12650 ,140.6 ,121.4000394,31.13747048,90
长寿新村（普陀）,7590 ,66.0 ,121.4308009,31.24422637,115
雅致公寓（莘庄）,6600 ,90.4 ,121.3803137,31.11801037,73
浦发香舍（公寓）,4455 ,89.1 ,121.2383472,31.36746467,50
塘和家园登云苑,3135 ,69.7 ,121.2514734,31.1023611,45
沁乐小区,2778 ,79.4 ,121.1531688,31.30994921,35
杨园二村,4021 ,64.9 ,121.6267207,31.32166574,62
广裕小区,4455 ,56.4 ,121.4613722,31.30645491,79
赵家花园,4483 ,43.1 ,121.437644,31.26241005,104
杉林新月（环林东路799弄）,5720 ,78.4 ,121.5265232,31.14458056,73
虹康家园,7150 ,85.1 ,121.3594426,31.208631,84
开鲁六村,3200 ,41.6 ,121.5249903,31.32949315,77
新德五村,3300 ,54.1 ,121.6863316,31.19938517,61
世和园,5150 ,62.8 ,121.5200392,31.3192386,82
祥和公寓（松江）,6578 ,107.8 ,121.2584433,31.11900078,61
鹏丰苑,5573 ,74.3 ,121.5510488,31.17401658,75
绿洲康城金帝豪苑,41800 ,580.6 ,121.5696546,31.15054083,72
罗阳五村,6380 ,89.9 ,121.3995027,31.12361786,71
复地北桥城（都市路388弄）（公寓）,8763 ,168.5 ,121.4196032,31.03811974,52
瞿溪路804号,6160 ,53.1 ,121.4767555,31.20282724,116
海尚明城,4534 ,75.6 ,121.4432202,31.39610703,60
明中龙祥家园（公寓）,5780 ,105.1 ,121.3409522,31.08102288,55
红旗五村,2600 ,53.1 ,121.3977228,31.01374724,49
东川路2817弄,3135 ,62.7 ,121.3930017,31.00956261,50
陈南路418弄,4015 ,63.7 ,121.4963509,31.09207191,63
蔷薇新村,4070 ,59.0 ,121.4293899,31.11588742,69
金浦小区（金桥）,5044 ,72.1 ,121.5984001,31.23664997,70
东城时代华庭（公寓）,4015 ,118.1 ,121.7695939,31.05348827,34
金沙嘉年华,7300 ,93.6 ,121.3626778,31.24516635,78
思凡花苑一街坊,3447 ,80.2 ,121.7477989,31.14730503,43
南仓街30弄,5500 ,52.9 ,121.4962367,31.21628617,104
春房小区,6270 ,68.9 ,121.3592324,31.22378312,91
昆阳路620弄,2640 ,56.2 ,121.3682803,30.9996057,47
金水宝邸,15400 ,265.5 ,121.2589907,31.17482639,58
新华路536弄,3500 ,29.7 ,121.4179511,31.20637057,118
三新路5弄,5170 ,67.1 ,121.5020751,31.14132891,77
正阳世纪星城（居礼苑）,4235 ,124.6 ,121.4743458,30.91467886,34
银都新村（1至7区）,4132 ,50.4 ,121.4393695,31.31785021,82
逸皓华庭（公寓）,4180 ,85.3 ,121.1777563,31.19469661,49
真光新村第五小区,4987 ,60.8 ,121.3758872,31.25478834,82
正阳世纪星城（行知苑）,3237 ,101.2 ,121.471639,30.91545937,32
虹南小区（浦东）,4840 ,51.5 ,121.4129416,31.19328476,94
合景万景峰,3273 ,102.3 ,121.4867571,30.93698247,32
恒大华城天地苑,8808 ,108.7 ,121.4856966,31.16517672,81
欧阳路364弄,5830 ,60.1 ,121.4830514,31.27236415,97
同济蓬莱家园,11579 ,119.4 ,121.4879201,31.20715445,97
保利林语溪（别墅）,19800 ,282.9 ,121.5313206,31.13734241,70
万兆家园（三期）,6380 ,87.4 ,121.345403,31.15136703,73
崧文苑,3153 ,92.7 ,121.141045,31.15007931,34
浦江世博家园十五街坊,4730 ,76.3 ,121.4991468,31.0740033,62
新凯城钟秀苑,3127 ,68.0 ,121.2338013,31.11559716,46
朝阳大楼,7700 ,79.4 ,121.4179856,31.22981964,97
安亭新镇颂苑,5170 ,129.3 ,121.1649159,31.26924047,40
正阳世纪星城（名仕苑）,4400 ,137.5 ,121.4718911,30.91500695,32
国定路555弄,6050 ,63.7 ,121.5012484,31.30503369,95
白玉大楼,6787 ,57.5 ,121.4091573,31.23345397,118
龙湖好望山（别墅）,9075 ,226.9 ,121.2191545,31.05698873,40
凌兆路88弄,6710 ,89.5 ,121.4871137,31.1423364,75
东原大厦,2750 ,56.1 ,121.1091243,31.14955049,49
新华苑,10450 ,93.3 ,121.4168561,31.20483491,112
万科晶源,3823 ,85.0 ,121.1894193,31.15684741,45
天星路240弄,2558 ,54.4 ,121.3667268,30.99980764,47
鑫峰苑,4250 ,72.0 ,121.3931316,31.05618048,59
滨浦新苑三村,4620 ,77.0 ,121.4985659,31.06898356,60
静园,6820 ,44.9 ,121.4370195,31.22748965,152
颐亭花园（别墅）,11000 ,186.4 ,121.2928811,31.14998672,59
世博家园十一街坊,6034 ,92.8 ,121.4999878,31.07693569,65
双辽路200弄,4791 ,44.4 ,121.5122188,31.27480116,108
千鹤小区,7700 ,80.2 ,121.4149585,31.18033947,96
翰锦苑,7339 ,96.6 ,121.5071426,31.15288638,76
天星路251弄,2640 ,60.0 ,121.366057,31.00200682,44
光启路91号,3960 ,33.0 ,121.4898723,31.2262833,120
毕加索小镇（二期）（公寓）,6358 ,100.9 ,121.6432056,31.2190178,63
真西新村第二小区,3850 ,43.8 ,121.3900173,31.24827155,88
建工天峰公寓,5764 ,59.4 ,121.4794606,31.28570871,97
巨峰家苑（公寓）,5767 ,81.2 ,121.598381,31.28169372,71
虹许路971弄,5720 ,62.2 ,121.3829338,31.19721854,92
万科金色里程（别墅）,19800 ,253.8 ,121.5242511,31.16409589,78
金桥新村四街坊（长岛路1201弄）,5038 ,62.2 ,121.588692,31.26519277,81
正阳世纪星城（绅鸿苑）,3520 ,100.6 ,121.475458,30.91453687,35
松云水苑（别墅）,14300 ,376.3 ,121.2329773,31.04618237,38
欧阳路555弄,5720 ,62.2 ,121.483153,31.2764012,92
东陆新村六街坊,4657 ,63.8 ,121.5919203,31.28066228,73
嘉实上城名都（公寓）,3854 ,77.1 ,121.2175059,31.29181125,50
听悦路1101弄,2530 ,70.3 ,121.7326209,31.06434087,36
方舟园四村,3960 ,101.5 ,121.2338717,31.02276139,39
城中东路309号,3080 ,68.4 ,121.1148294,31.14839417,45
华江路12号,3300 ,39.8 ,121.3416151,31.26035888,83
金地艺华年（公寓）,4978 ,99.6 ,121.5809107,31.04377957,50
三林苑,5280 ,65.2 ,121.5177661,31.14662437,81
万兆家园（二期）（公寓）,8580 ,115.9 ,121.3454006,31.15137086,74
汤巷馨村（二期）,5060 ,75.5 ,121.5977873,31.14077563,67
金汇名人苑三街坊,13567 ,159.6 ,121.3680013,31.18338886,85
杨园三村,2530 ,38.9 ,121.6261745,31.31644725,65
银海苑,11550 ,103.1 ,121.4569578,31.19888388,112
安亭新镇雅苑,5236 ,127.7 ,121.1654571,31.27188391,41
香山新村西南街坊,6618 ,78.8 ,121.5646777,31.24467883,84
东苑绿世界花园（二期）,8250 ,113.0 ,121.3892649,31.12698308,73
安亭新镇风苑,4070 ,99.3 ,121.1655117,31.2731658,41
九英里,8006 ,111.2 ,121.4263819,31.33179859,72
中虹花园丽都苑,9680 ,106.4 ,121.4643616,31.28783057,91
北蔡大街93号,4620 ,57.8 ,121.5479639,31.18911806,80
首创旭辉城（公寓）,3422 ,81.5 ,121.3444777,31.46447417,42
川杨新苑（二期）,4477 ,64.9 ,121.6292325,31.18955759,69
昌里花园（二期）,9900 ,113.8 ,121.5008712,31.17918116,87
东方明珠大宁公寓,11526 ,122.6 ,121.4454177,31.2775623,94
东方豪园（公寓）,5060 ,92.0 ,121.2708366,31.33385071,55
瑞金一路173号,5225 ,39.0 ,121.4592013,31.22185524,134
江川路291弄,2750 ,49.1 ,121.4127285,31.00452657,56
金桥路2346弄,4730 ,65.7 ,121.5978753,31.23924477,72
青湖轩,3190 ,91.1 ,121.1407244,31.14671406,35
万登花苑（杨浦）,8067 ,85.8 ,121.5211416,31.26419863,94
兰溪路243号,3850 ,38.1 ,121.397419,31.24910798,101
莘西路421弄,4950 ,64.3 ,121.3694788,31.10590827,77
金地未未来,5238 ,77.0 ,121.5835408,31.30901325,68
浦三路724弄小区,3300 ,37.1 ,121.5132622,31.18741788,89
广中路312号,5060 ,55.0 ,121.4693159,31.28018003,92
绿波景园,6600 ,124.5 ,121.2661398,31.11013873,53
外冈景苑,2558 ,64.0 ,121.1669746,31.36157277,40
华润中央公园（浩翔路505弄）,6050 ,93.1 ,121.3134449,31.31313044,65
兰溪路224号,3777 ,38.2 ,121.3978444,31.24756205,99
地杰国际城（F欧香四季）,9934 ,132.5 ,121.5681348,31.15880143,75
嘉云苑,4950 ,61.9 ,121.3666905,31.24583598,80
六荷苑小区,6050 ,70.3 ,121.58477,31.27131198,86
龙居路29弄,9350 ,107.5 ,121.5549986,31.25851732,87
象屿品城,6201 ,100.0 ,121.3505332,31.11242709,62
莘南花苑一村,4913 ,72.3 ,121.3922984,31.11290205,68
安丰小区,6600 ,65.3 ,121.4525452,31.24134126,101
银杏苑（三林）,4950 ,67.8 ,121.5194041,31.13936236,73
建设路51号,2530 ,46.0 ,121.6497352,31.11026653,55
龚华新村,4070 ,67.8 ,121.6820605,31.26366059,60
盈港花园（公寓）,3190 ,88.6 ,121.098281,31.15564285,36
千汇苑一村,3388 ,84.7 ,121.7644362,31.11206468,40
龙门邨,9900 ,79.8 ,121.4865543,31.21853193,124
西藏北路1103弄,6050 ,57.1 ,121.4617169,31.26344069,106
鹿特丹花园,11500 ,115.0 ,121.3904282,31.19589649,100
绿地凯旋宫（别墅）,8250 ,275.0 ,121.1845669,31.01968171,30
盈港商住新村,3080 ,88.0 ,121.0984166,31.15667111,35
万兆家园（四期）,8643 ,115.2 ,121.3454027,31.15137001,75
裕兴大厦（公寓）,13200 ,125.7 ,121.4653371,31.199405,105
恒大华城上河苑,7425 ,90.5 ,121.4834573,31.16502958,82
汤巷馨村（一期）,5060 ,74.4 ,121.5977966,31.14077394,68
金虹桥东苑怡和园,12100 ,136.0 ,121.3892635,31.18047832,89
海燕路188弄,2310 ,70.0 ,121.7581251,31.04044602,33
浦东南路2054弄,4200 ,40.0 ,121.5127242,31.21295724,105
绿苑小区（虹口）,4400 ,47.8 ,121.4681687,31.2988026,92
中星海上名豪苑（二期）,10083 ,146.1 ,121.3256604,31.26795216,69
管弄四街坊,3800 ,40.0 ,121.4182346,31.25775449,95
安琪花苑（别墅）,8250 ,206.3 ,121.2324069,31.04263064,40
寿光路161弄,4913 ,58.5 ,121.5792813,31.27660226,84
新凯城银杏苑,3096 ,64.5 ,121.2333763,31.11634063,48
福安大厦（静安）,12833 ,112.6 ,121.4437275,31.24177566,114
柳湖路481弄,2959 ,68.8 ,121.2431374,31.40438694,43
川杨新苑（一期）,5896 ,84.2 ,121.6292352,31.1895571,70
好日子大家园D区,2661 ,40.9 ,121.3492905,31.34832424,65
莲花公寓（闵行）,5510 ,71.6 ,121.3955997,31.1413163,77
古北首席,6200 ,73.8 ,121.4055584,31.18555324,84
逸仙二村,4290 ,55.0 ,121.4896492,31.31967097,78
环镇北路509弄,4510 ,57.1 ,121.4018901,31.31163419,79
上南花苑（三期）,11550 ,129.8 ,121.499485,31.18260663,89
景凤路205弄,4363 ,51.3 ,121.4577963,31.32079786,85
莲安东路79弄,4100 ,47.7 ,121.5531226,31.18300652,86
茂盛城市花园,5107 ,62.3 ,121.339113,31.16230571,82
安亭中央公园,2531 ,24.8 ,121.472992,31.24441263,102
玉兰香苑（四期）,4987 ,64.8 ,121.6290344,31.20213298,77
名仕豪庭（别墅）,7150 ,246.6 ,121.1759731,31.02986919,29
金城上品（公寓）,3300 ,60.0 ,121.1806737,31.19785295,55
绿洲香岛花园,8830 ,147.2 ,121.3375491,31.1037413,60
桃园新村（嘉定）,2750 ,56.1 ,121.2424133,31.39108237,49
巨野公寓,7150 ,75.3 ,121.5411515,31.24245288,95
杉林新月（环林东路875弄）,6123 ,82.7 ,121.5289745,31.14318899,74
三林安居苑,5645 ,68.8 ,121.5218442,31.1471284,82
阳光翠庭,5007 ,62.6 ,121.3831106,31.17424347,80
金地格林世界（城市公馆）,5308 ,80.4 ,121.3149245,31.31030348,66
海天苑新村,3080 ,96.3 ,121.0988124,31.16008449,32
新泾五村,5335 ,57.4 ,121.3618513,31.22111552,93
都市雅筑,4290 ,74.0 ,121.4072451,31.05836496,58
春申景城湖畔林语,7425 ,95.2 ,121.4082373,31.1052482,78
法兰西世家（公寓）,4455 ,85.7 ,121.2886075,31.09079731,52
甜爱路32号,7150 ,57.2 ,121.478934,31.26822939,125
局门后路21号,4000 ,33.6 ,121.4764345,31.21084627,119
新城金郡,4419 ,90.2 ,121.2350228,31.34707629,49
连波路66弄,5683 ,66.9 ,121.5480681,31.19668322,85
梅陇七村,4125 ,46.9 ,121.419839,31.14078519,88
蓼花汀花园（公寓）,8844 ,122.8 ,121.3594022,31.13817472,72
大连小区,5225 ,52.3 ,121.5006488,31.26902655,100
绿园一村,5638 ,66.3 ,121.3552113,31.21507498,85
斜土路723弄,5720 ,43.0 ,121.4681403,31.20539188,133
小富人家,5500 ,79.7 ,121.3760757,31.09971142,69
南北大街192号,2860 ,65.0 ,121.7517956,31.11994575,44
凌兆新村（上浦路201弄）,6068 ,74.0 ,121.4884147,31.14810621,82
梅陇一村,4039 ,48.7 ,121.4084183,31.13937479,83
棕榈泉花园,30000 ,468.8 ,121.6477553,31.22641182,64
锦梅馨苑,7077 ,102.6 ,121.4055812,31.11319145,69
市光二村,3433 ,42.4 ,121.5371228,31.31800926,81
商城路924号,6380 ,61.9 ,121.5184481,31.23428829,103
松江颐景园（别墅）,5500 ,171.9 ,121.1871862,31.01849979,32
三林新村（永泰路258弄）,4565 ,60.1 ,121.504514,31.13834441,76
新丰家园,6765 ,78.7 ,121.4745396,31.30791232,86
香山新村东北街坊,4970 ,57.8 ,121.5646717,31.24468083,86
静安新城（十区）,5665 ,66.6 ,121.3776848,31.16317489,85
殷行路250弄,3905 ,48.2 ,121.536775,31.33109472,81
川沙路5046弄,3630 ,51.9 ,121.6938265,31.19394439,70
江桥三村七街坊,4437 ,58.4 ,121.3321092,31.25664236,76
三湘海尚城（公寓）,8048 ,104.5 ,121.4734855,31.34491941,77
番禺路222弄11支弄,5720 ,46.1 ,121.4226379,31.20855069,124
昆阳小区,2595 ,51.9 ,121.3680237,31.00065466,50
东五小区（浦东）,3960 ,40.0 ,121.4857699,31.28621837,99
宝联小区,8250 ,81.7 ,121.4444949,31.27251573,101
南市街42弄,3850 ,60.2 ,121.6999189,31.19814555,64
东渡青筑,2596 ,76.4 ,121.0887752,31.14165189,34
长乐大厦（长宁）,9020 ,75.8 ,121.4186636,31.21834717,119
康桥名郡,14300 ,195.9 ,121.5738302,31.1355233,73
莲浦府邸（公寓）,10030 ,135.5 ,121.3601682,31.14209858,74
中铁佳苑,3850 ,43.8 ,121.3910571,31.27009173,88
南郊别墅（别墅）,17160 ,276.8 ,121.3680281,31.08890064,62
桂梅别墅（公寓）,9680 ,118.0 ,121.4035211,31.15776138,82
绿地朱家角1号,3575 ,149.0 ,121.0527092,31.10462314,24
荣乐中路115弄,3740 ,89.0 ,121.2300888,31.01907069,42
曹杨五村（金岭园）,6160 ,52.2 ,121.4047034,31.23534426,118
恒大名都,4620 ,102.7 ,121.1883766,31.29478169,45
上海诗林（公寓）,4107 ,61.3 ,121.3360225,31.13462603,67
香樟苑（浦东）,5720 ,65.0 ,121.5028994,31.15983966,88
